ID,Assunto,IP Origem,Notificado em,Status,Tipo
5962187,Host com o serviço SMB vulnerável,ipv4-anon-9ad48be1,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962188,Host com o serviço SMB vulnerável,ipv4-anon-4cd585e6,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962190,Host com o serviço SMB vulnerável,ipv4-anon-79a09d41,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962191,Host com o serviço SMB vulnerável,ipv4-anon-911a8115,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962193,Host com o serviço SMB vulnerável,ipv4-anon-d0230201,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962194,Host com o serviço SMB vulnerável,ipv4-anon-dc973c50,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962195,Host com o serviço SMB vulnerável,ipv4-anon-0e7d4491,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962196,Host com o serviço SMB vulnerável,ipv4-anon-74250078,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962197,Host com o serviço SMB vulnerável,ipv4-anon-6130c02f,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962198,Host com o serviço SMB vulnerável,ipv4-anon-ee2ab286,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962199,Host com o serviço SMB vulnerável,ipv4-anon-198080ac,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962200,Host com o serviço SMB vulnerável,ipv4-anon-cf568b8e,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962201,Host com o serviço SMB vulnerável,ipv4-anon-20b51e2b,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962203,Host com o serviço SMB vulnerável,ipv4-anon-aeb50c2c,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962204,Host com o serviço SMB vulnerável,ipv4-anon-d6c64181,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962205,Host com o serviço SMB vulnerável,ipv4-anon-c06508e2,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962206,Host com o serviço SMB vulnerável,ipv4-anon-3ba24924,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962208,Host com o serviço SMB vulnerável,ipv4-anon-4e445e0c,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
