ID,Assunto,IP Origem,Notificado em,Status,Tipo
5962081,Host com o serviço SMB vulnerável,[IP_ADDRESS_ee2c21b032],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962082,Host com o serviço SMB vulnerável,[IP_ADDRESS_792995cb58],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962083,Host com o serviço SMB vulnerável,[IP_ADDRESS_3802e9c254],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962084,Host com o serviço SMB vulnerável,[IP_ADDRESS_8a247bee85],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962085,Host com o serviço SMB vulnerável,[IP_ADDRESS_9d41366e5f],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962086,Host com o serviço SMB vulnerável,[IP_ADDRESS_619d04cfd3],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962087,Host com o serviço SMB vulnerável,[IP_ADDRESS_c7a9b50e5e],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962088,Host com o serviço SMB vulnerável,[IP_ADDRESS_db61f46e85],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962089,Host com o serviço SMB vulnerável,[IP_ADDRESS_45e411bc4c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962090,Host com o serviço SMB vulnerável,[IP_ADDRESS_b352cc67b8],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962091,Host com o serviço SMB vulnerável,[IP_ADDRESS_2f0e258abc],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962092,Host com o serviço SMB vulnerável,[IP_ADDRESS_8a3ed91b49],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962093,Host com o serviço SMB vulnerável,[IP_ADDRESS_25f656e5e3],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962094,Host com o serviço SMB vulnerável,[IP_ADDRESS_5fe4262933],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962095,Host com o serviço SMB vulnerável,[IP_ADDRESS_c49ca1bd5d],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962096,Host com o serviço SMB vulnerável,[IP_ADDRESS_0e2366fc76],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962097,Host com o serviço SMB vulnerável,[IP_ADDRESS_25e174cb4a],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962098,Host com o serviço SMB vulnerável,[IP_ADDRESS_78ae826f07],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962099,Host com o serviço SMB vulnerável,[IP_ADDRESS_eb5ad6695f],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962100,Host com o serviço SMB vulnerável,[IP_ADDRESS_fe8d73327e],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962101,Host com o serviço SMB vulnerável,[IP_ADDRESS_dc1c8fedfd],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962113,Host com o serviço SMB vulnerável,[IP_ADDRESS_9df7a317b6],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962114,Host com o serviço SMB vulnerável,[IP_ADDRESS_9fbb272156],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962115,Host com o serviço SMB vulnerável,[IP_ADDRESS_2c3b674a08],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962116,Host com o serviço SMB vulnerável,[IP_ADDRESS_22adc37306],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962117,Host com o serviço SMB vulnerável,[IP_ADDRESS_bb42df457e],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962118,Host com o serviço SMB vulnerável,[IP_ADDRESS_c4b91b103e],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962119,Host com o serviço SMB vulnerável,[IP_ADDRESS_5ef854a9f8],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962120,Host com o serviço SMB vulnerável,[IP_ADDRESS_803caa0fa8],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962121,Host com o serviço SMB vulnerável,[IP_ADDRESS_f7e82016b8],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962122,Host com o serviço SMB vulnerável,[IP_ADDRESS_31c7221cce],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962123,Host com o serviço SMB vulnerável,[IP_ADDRESS_0e27a503d3],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962124,Host com o serviço SMB vulnerável,[IP_ADDRESS_efc7e3df3c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962125,Host com o serviço SMB vulnerável,[IP_ADDRESS_ffdd5f8658],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962126,Host com o serviço SMB vulnerável,[IP_ADDRESS_35b5e62199],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962127,Host com o serviço SMB vulnerável,[IP_ADDRESS_28a7a9f372],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962128,Host com o serviço SMB vulnerável,[IP_ADDRESS_cc42fbcb2a],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962129,Host com o serviço SMB vulnerável,[IP_ADDRESS_793848291c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962130,Host com o serviço SMB vulnerável,[IP_ADDRESS_7e9643a669],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962131,Host com o serviço SMB vulnerável,[IP_ADDRESS_fff12d35b6],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962132,Host com o serviço SMB vulnerável,[IP_ADDRESS_670ad0aa68],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962133,Host com o serviço SMB vulnerável,[IP_ADDRESS_dac02bdf52],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962134,Host com o serviço SMB vulnerável,[IP_ADDRESS_71661b100f],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962135,Host com o serviço SMB vulnerável,[IP_ADDRESS_8bfd15c662],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962136,Host com o serviço SMB vulnerável,[IP_ADDRESS_5b843c1af6],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962137,Host com o serviço SMB vulnerável,[IP_ADDRESS_45ee2c752b],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962138,Host com o serviço SMB vulnerável,[IP_ADDRESS_e1f165bf07],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962139,Host com o serviço SMB vulnerável,[IP_ADDRESS_317b0ddfd5],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962140,Host com o serviço SMB vulnerável,[IP_ADDRESS_f7d32f2cea],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962141,Host com o serviço SMB vulnerável,[IP_ADDRESS_2671f8feb0],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962142,Host com o serviço SMB vulnerável,[IP_ADDRESS_b6236ac1fe],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962143,Host com o serviço SMB vulnerável,[IP_ADDRESS_a6232fd0b1],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962144,Host com o serviço SMB vulnerável,[IP_ADDRESS_e383826097],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962145,Host com o serviço SMB vulnerável,[IP_ADDRESS_556d6befa6],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962146,Host com o serviço SMB vulnerável,[IP_ADDRESS_4131d4d38c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962147,Host com o serviço SMB vulnerável,[IP_ADDRESS_36d8800a0e],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962148,Host com o serviço SMB vulnerável,[IP_ADDRESS_22f7494d51],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962149,Host com o serviço SMB vulnerável,[IP_ADDRESS_525f92753c],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962150,Host com o serviço SMB vulnerável,[IP_ADDRESS_618050f39b],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962151,Host com o serviço SMB vulnerável,[IP_ADDRESS_bc1f1ac476],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962152,Host com o serviço SMB vulnerável,[IP_ADDRESS_63f2ec5bb5],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962153,Host com o serviço SMB vulnerável,[IP_ADDRESS_732099a06f],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962154,Host com o serviço SMB vulnerável,[IP_ADDRESS_a2dcc644a3],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962155,Host com o serviço SMB vulnerável,[IP_ADDRESS_71029a6d93],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962156,Host com o serviço SMB vulnerável,[IP_ADDRESS_c63c323270],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962171,Host com o serviço SMB vulnerável,[IP_ADDRESS_8234632044],[DATE_TIME_4ca32ffef1] 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
